ene,k
269.307,644676113040.
269.335,644940176740.
269.364,645204289754.
269.392,645468452337.
269.421,645732664407.
269.45,645996925768.
269.478,646261236553.
269.507,646525596909.
269.535,646790006550.
269.564,647054465480.
269.593,647318973947.
269.621,647583531850.
269.65,647848138959.
269.678,648112795483.
269.707,648377501480.
269.736,648642256673.
269.764,648907061161.
269.793,649171915156.
269.821,649436818449.
269.85,649701770890.
269.878,649966772759.
269.907,650231823999.
269.936,650496924356.
269.964,650762074015.
269.993,651027273143.
270.021,651292521406.
270.05,651557818800.
270.079,651823165598.
270.107,652088561683.
270.136,652354006814.
270.164,652619501285.
270.193,652885045085.
270.222,653150637925.
270.25,653416279915.
270.279,653681971296.
270.307,653947711803.
270.336,654213501337.
270.365,654479340206.
270.393,654745228276.
270.422,655011165313.
270.45,655277151532.
270.479,655543187073.
270.508,655809271607.
270.536,656075405178.
270.565,656341588023.
270.593,656607819962.
270.622,656874100823.
270.65,657140430894.
270.679,657406810146.
270.708,657673238305.
270.736,657939715505.
270.765,658206241946.
270.793,658472817345.
270.822,658739441674.
270.851,659006115167.
270.879,659272837714.
270.908,659539609121.
270.936,659806429589.
270.965,660073299203.
270.994,660340217667.
271.022,660607185055.
271.051,660874201561.
271.079,661141267042.
271.108,661408381335.
271.137,661675544673.
271.165,661942757020.
271.194,662210018183.
271.222,662477328244.
271.251,662744687372.
271.279,663012095360.
271.308,663279552158.
271.337,663547057949.
271.365,663814612661.
271.394,664082216106.
271.422,664349868454.
271.451,664617569798.
271.48,664885319922.
271.508,665153118790.
271.537,665420966610.
271.565,665688863281.
271.594,665956808636.
271.623,666224802884.
271.651,666492846030.
271.68,666760937871.
271.708,667029078427.
271.737,667297267910.
271.766,667565506124.
271.794,667833793001.
271.823,668102128742.
271.851,668370513305.
271.88,668638946444.
271.909,668907428314.
271.937,669175959059.
271.966,669444538458.
271.994,669713166453.
272.023,669981843285.
272.051,670250568834.
272.08,670519342897.
272.109,670788165690.
272.137,671057037288.
272.166,671325957435.
272.194,671594926161.
272.223,671863943705.
272.252,672133009811.
272.28,672402124402.
272.309,672671287729.
272.337,672940499781.
272.366,673209760249.
272.395,673479069322.
272.423,673748427131.
272.452,674017833422.
272.48,674287288175.
272.509,674556791660.
272.538,674826343709.
272.566,675095944128.
272.595,675365593168.
272.623,675635290854.
272.652,675905036915.
272.68,676174831448.
272.709,676444674661.
272.738,676714566306.
272.766,676984506309.
272.795,677254494923.
272.823,677524532065.
272.852,677794617493.
272.881,678064751421.
272.909,678334933927.
272.938,678605164779.
272.966,678875443963.
272.995,679145771742.
273.024,679416147908.
273.052,679686572330.
273.081,679957045244.
273.109,680227566645.
273.138,680498136303.
273.167,680768754305.
273.195,681039420800.
273.224,681310135580.
273.252,681580898615.
273.281,681851710131.
273.31,682122570026.
273.338,682393478091.
273.367,682664434496.
273.395,682935439304.
273.424,683206492340.
273.452,683477593600.
273.481,683748743293.
273.51,684019941247.
273.538,684291187344.
273.567,684562481730.
273.595,684833824469.
273.624,685105215355.
273.653,685376654461.
273.681,685648141903.
273.71,685919677507.
273.738,686191261210.
273.767,686462893204.
273.796,686734573471.
273.824,687006301798.
273.853,687278078308.
273.881,687549903089.
273.91,687821775974.
273.939,688093696902.
273.967,688365666095.
273.996,688637683463.
274.024,688909748838.
274.053,689181862362.
274.081,689454024091.
274.11,689726233821.
274.139,689998491602.
274.167,690270797602.
274.196,690543151680.
274.224,690815553675.
274.253,691088003824.
274.282,691360502103.
274.31,691633048295.
274.339,691905642508.
274.367,692178284891.
274.396,692450975247.
274.425,692723713487.
274.453,692996499870.
274.482,693269334268.
274.51,693542216506.
274.539,693815146763.
274.568,694088125130.
274.596,694361151333.
274.625,694634225430.
274.653,694907347626.
274.682,695180517734.
274.711,695453735619.
274.739,695727001550.
274.768,696000315464.
274.796,696273677141.
274.825,696547086708.
274.853,696820544312.
274.882,697094049703.
274.911,697367602863.
274.939,697641204043.
274.968,697914853104.
274.996,698188549858.
275.025,698462294499.
275.054,698736087084.
275.082,699009927346.
275.111,699283815409.
275.139,699557751424.
275.168,699831735201.
275.197,700105766617.
275.225,700379845928.
275.254,700653973063.
275.282,700928147824.
275.311,701202370383.
275.34,701476640819.
275.368,701750958887.
275.397,702025324593.
275.425,702299738145.
275.454,702574199433.
275.482,702848708313.
275.511,703123264961.
275.54,703397869368.
275.568,703672521335.
275.597,703947220957.
275.625,704221968362.
275.654,704496763404.
275.683,704771605981.
275.711,705046496299.
275.74,705321434273.
275.768,705596419762.
275.797,705871452873.
275.826,706146533718.
275.854,706421662103.
275.883,706696837987.
275.911,706972061539.
275.94,707247332685.
275.969,707522651290.
275.997,707798017506.
276.026,708073431351.
276.054,708348892645.
276.083,708624401421.
276.112,708899957836.
276.14,709175561755.
276.169,709451213064.
276.197,709726911950.
276.226,710002658394.
276.254,710278452223.
276.283,710554293490.
276.312,710830182350.
276.34,711106118619.
276.369,711382102245.
276.397,711658133399.
276.426,711934212048.
276.455,712210337988.
276.483,712486511369.
276.512,712762732264.
276.54,713039000463.
276.569,713315315985.
276.598,713591679022.
276.626,713868089448.
276.655,714144547091.
276.683,714421052164.
276.712,714697604674.
276.741,714974204394.
276.769,715250851431.
276.798,715527545938.
276.826,715804287696.
276.855,716081076648.
276.883,716357913004.
276.912,716634796712.
276.941,716911727545.
276.969,717188705719.
276.998,717465731267.
277.026,717742803959.
277.055,718019923823.
277.084,718297091076.
277.112,718574305549.
277.141,718851567117.
277.169,719128876011.
277.198,719406232174.
277.227,719683635388.
277.255,719961085779.
277.284,720238583513.
277.312,720516128347.
277.341,720793720250.
277.37,721071359432.
277.398,721349045778.
277.427,721626779116.
277.455,721904559651.
277.484,722182387415.
277.513,722460262195.
277.541,722738184030.
277.57,723016153100.
277.598,723294169200.
277.627,723572232280.
277.655,723850342538.
277.684,724128499932.
277.713,724406704244.
277.741,724684955604.
277.77,724963254117.
277.798,725241599599.
277.827,725519992047.
277.856,725798431601.
277.884,726076918187.
277.913,726355451638.
277.941,726634032136.
277.97,726912659691.
277.999,727191334138.
278.027,727470055515.
278.056,727748823960.
278.084,728027639324.
278.113,728306501527.
278.142,728585410728.
278.17,728864366926.
278.199,729143369924.
278.227,729422419824.
278.256,729701516713.
278.284,729980660457.
278.313,730259851006.
278.342,730539088508.
278.37,730818372907.
278.399,731097704045.
278.427,731377082069.
278.456,731656507016.
278.485,731935978733.
278.513,732215497197.
278.542,732495062587.
278.57,732774674780.
278.599,733054333667.
278.628,733334039399.
278.656,733613792004.
278.685,733893591268.
278.713,734173437256.
278.742,734453330117.
278.771,734733269702.
278.799,735013255924.
278.828,735293288973.
278.856,735573368783.
278.885,735853495171.
278.914,736133668278.
278.942,736413888216.
278.971,736694154764.
278.999,736974467912.
279.028,737254827855.
279.056,737535234438.
279.085,737815687557.
279.114,738096187389.
279.142,738376733975.
279.171,738657327057.
279.199,738937966735.
279.228,739218653146.
279.257,739499386113.
279.285,739780165566.
279.314,740060991730.
279.342,740341864520.
279.371,740622783737.
279.4,740903749542.
279.428,741184762011.
279.457,741465820928.
279.485,741746926334.
279.514,742028078409.
279.543,742309276976.
279.571,742590521915.
279.6,742871813442.
279.628,743153151550.
279.657,743434536007.
279.685,743715966956.
279.714,743997444485.
279.743,744278968416.
279.771,744560538695.
279.8,744842155536.
279.828,745123818831.
279.857,745405528442.
279.886,745687284522.
279.914,745969087095.
279.943,746250935963.
279.971,746532831185.
280,746814772919.
280.029,747096761003.
280.057,747378795355.
280.086,747660876143.
280.114,747943003339.
280.143,748225176774.
280.172,748507396532.
280.2,748789662716.
280.229,749071975171.
280.257,749354333862.
280.286,749636738952.
280.315,749919190341.
280.343,750201687925.
280.372,750484231800.
280.4,750766822035.
280.429,751049458439.
280.457,751332141060.
280.486,751614870018.
280.515,751897645201.
280.543,752180466510.
280.572,752463334076.
280.6,752746247928.
280.629,753029207898.
280.658,753312214043.
280.686,753595266453.
280.715,753878364999.
280.743,754161509623.
280.772,754444700485.
280.801,754727937552.
280.829,755011220666.
280.858,755294549907.
280.886,755577925360.
280.915,755861346855.
280.944,756144814403.
280.972,756428328151.
281.001,756711888022.
281.029,756995493839.
281.058,757279145773.
281.086,757562843840.
281.115,757846587877.
281.144,758130377938.
281.172,758414214156.
281.201,758698096380.
281.229,758982024494.
281.258,759265998709.
281.287,759550018980.
281.315,759834085144.
281.344,760118197309.
281.372,760402355563.
281.401,760686559699.
281.43,760970809721.
281.458,761255105821.
281.487,761539447880.
281.515,761823835750.
281.544,762108269613.
281.573,762392749476.
281.601,762677275138.
281.63,762961846663.
281.658,763246464226.
281.687,763531127630.
281.716,763815836813.
281.744,764100591962.
281.773,764385393003.
281.801,764670239776.
281.83,764955132417.
281.858,765240071006.
281.887,765525055317.
281.916,765810085403.
281.944,766095161417.
281.973,766380283217.
282.001,766665450688.
282.03,766950664018.
282.059,767235923191.
282.087,767521228032.
282.116,767806578619.
282.144,768091975060.
282.173,768377417186.
282.202,768662904970.
282.23,768948438568.
282.259,769234017912.
282.287,769519642856.
282.316,769805313545.
282.345,770091029998.
282.373,770376792046.
282.402,770662599723.
282.43,770948453167.
282.459,771234352272.
282.487,771520296922.
282.516,771806287277.
282.545,772092323296.
282.573,772378404865.
282.602,772664532030.
282.63,772950704901.
282.659,773236923335.
282.688,773523187282.
282.716,773809496871.
282.745,774095852051.
282.773,774382252709.
282.802,774668698948.
282.831,774955190819.
282.859,775241728177.
282.888,775528310989.
282.916,775814939397.
282.945,776101613329.
282.974,776388332680.
283.002,776675097578.
283.031,776961908024.
283.059,777248763877.
283.088,777535665141.
283.117,777822611969.
283.145,778109604236.
283.174,778396641874.
283.202,778683725004.
283.231,778970853612.
283.259,779258027528.
283.288,779545246850.
283.317,779832511679.
283.345,780119821853.
283.374,780407177342.
283.402,780694578292.
283.431,780982024621.
283.46,781269516198.
283.488,781557053168.
283.517,781844635577.
283.545,782132263224.
283.574,782419936148.
283.603,782707654494.
283.631,782995418127.
283.66,783283226966.
283.688,783571081166.
283.717,783858980712.
283.746,784146925408.
283.774,784434915392.
283.803,784722950726.
283.831,785011031243.
283.86,785299156911.
283.888,785587327934.
283.917,785875544192.
283.946,786163805538.
283.974,786452112158.
284.003,786740464045.
284.031,787028861022.
284.06,787317303137.
284.089,787605790540.
284.117,787894323074.
284.146,788182900672.
284.174,788471523508.
284.203,788760191503.
284.232,789048904506.
284.26,789337662665.
284.289,789626466031.
284.317,789915314434.
284.346,790204207861.
284.375,790493146478.
284.403,790782130153.
284.432,791071158811.
284.46,791360232584.
284.489,791649351480.
284.518,791938515327.
284.546,792227724185.
284.575,792516978157.
284.603,792806277105.
284.632,793095621004.
284.66,793385009980.
284.689,793674443978.
284.718,793963922847.
284.746,794253446713.
284.775,794543015620.
284.803,794832629431.
284.832,795122288151.
284.861,795411991892.
284.889,795701740559.
284.918,795991534059.
284.946,796281372506.
284.975,796571255927.
285.004,796861184172.
285.032,797151157299.
285.061,797441175366.
285.089,797731238290.
285.118,798021345994.
285.147,798311498616.
285.175,798601696134.
285.204,798891938404.
285.232,799182225503.
285.261,799472557486.
285.289,799762934249.
285.318,800053355745.
285.347,800343822128.
285.375,800634333313.
285.404,800924889184.
285.432,801215489843.
285.461,801506135336.
285.49,801796825516.
285.518,802087560397.
285.547,802378340099.
285.575,802669164528.
285.604,802960033572.
285.633,803250947387.
285.661,803541905951.
285.69,803832909122.
285.718,804123956967.
285.747,804415049581.
285.776,804706186814.
285.804,804997368620.
285.833,805288595172.
285.861,805579866386.
285.89,805871182126.
285.919,806162542509.
